"Index" "mc.m" "mt.m" "oc.m" "ot.m"
2017-06-16 21:00:00 5.72978536571613 4.89715943667725 5.94374953615322 9.32227792869645
2017-06-16 22:00:00 5.95440988386402 6.267971432642 6.86322149562894 9.30108646961119
2017-06-16 23:00:00 6.00343262464009 7.50945813139807 5.60672419277587 7.21054374938144
2017-06-17 00:00:00 7.46088319310384 6.96419833548656 6.9225340360771 6.25574024695231
2017-06-17 01:00:00 5.63503549882711 6.36046855270834 6.46017824725672 7.30919065403956
2017-06-17 02:00:00 6.09340715305489 7.70524139279721 5.9636498059974 6.71521263729691
2017-06-17 03:00:00 5.26704740072725 5.65278726255162 6.91921849579465 9.38286411006369
2017-06-17 04:00:00 7.71238566428989 8.05890422075889 5.42778843766686 9.37382887019499
2017-06-17 05:00:00 5.83532814598899 5.71479134094333 7.15328576257079 8.07382977071414
2017-06-17 06:00:00 7.69039872456749 7.10714676963444 5.32592437996334 7.89720400087004
2017-06-17 07:00:00 10.3192456195467 8.53906493856249 6.58870709056561 14.2804752560591
2017-06-17 08:00:00 8.56598923885506 8.2514116171183 5.29904181794671 12.718071771451
2017-06-17 09:00:00 12.6622218479425 11.195363885998 7.15906784874625 12.6288624998761
2017-06-17 10:00:00 8.25434740858123 14.5462671655532 7.75330401391163 12.7438847204587
2017-06-17 11:00:00 9.80614451265139 19.3425711652453 9.79875604918783 11.7833363630767
2017-06-17 12:00:00 13.4110352164534 19.5648697568235 7.33497086278037 9.4310996801554
2017-06-17 13:00:00 11.9640953601511 18.7468299768301 8.10720030950483 8.04306854859144
2017-06-17 14:00:00 16.3128777678141 20.0239893797052 7.47936604303542 10.6737293090575
2017-06-17 15:00:00 16.8319835406512 21.7081662307291 6.51835907065126 8.66903051485964
2017-06-17 16:00:00 12.1950286360648 18.4982998918503 6.73681043754731 9.1299294575954
2017-06-17 17:00:00 15.7017615540498 20.6126177517667 7.65810269501472 8.50394749630068
2017-06-17 18:00:00 13.590207303325 18.6693524332169 6.93439797148186 8.68066484149483
2017-06-17 19:00:00 11.9921281052894 13.6178640421614 6.05470645903085 8.60617198826245
2017-06-17 20:00:00 8.75223253517258 9.5643174670058 6.09257111226279 7.28533657203736
2017-06-17 21:00:00 7.75292854939788 7.96464587810535 4.9806371787527 9.54253988432396
2017-06-17 22:00:00 5.09258472241531 6.74697195726898 6.11221097888265 9.84405711528978
2017-06-17 23:00:00 5.68643696859503 6.00453222279952 6.27472151309112 8.7290534733753
2017-06-18 00:00:00 6.01098675700799 6.13865218007857 5.22880086952636 8.47758446359126
2017-06-18 01:00:00 5.7585852219869 7.87968446762166 6.04420774992351 9.56332627871407
2017-06-18 02:00:00 6.03695441855488 8.88706650764357 4.91546678021572 10.5094170857983
2017-06-18 03:00:00 5.99412557886374 7.68359010110947 5.14590470255268 15.60353087775
2017-06-18 04:00:00 6.50082880288484 8.15778998547566 5.98869023449901 12.3983134814558
2017-06-18 05:00:00 6.30686212623085 9.12002079772094 5.81930301807842 13.0630098532092
2017-06-18 06:00:00 5.94546604638012 7.96828389281088 6.20597148063794 15.7605071490148
2017-06-18 07:00:00 6.78800915206284 9.16924185614333 6.74159281779211 12.274374623577
2017-06-18 08:00:00 7.57172379986337 12.1859131389142 7.84860835806613 13.7014866914223
2017-06-18 09:00:00 10.488989242681 16.1483807750323 7.34202589485337 11.0784627275058
2017-06-18 10:00:00 11.7444246931243 18.0374605112882 7.47658630362202 11.5445768902215
2017-06-18 11:00:00 14.7566991389576 19.3275064826896 7.80542241734309 14.3558362434257
2017-06-18 12:00:00 15.5216290768175 18.9123897500457 9.59559165576205 14.8972090504218
2017-06-18 13:00:00 15.3630962867645 21.2972710493532 9.17684196038102 9.06930757147671
2017-06-18 14:00:00 18.1583128463615 21.2404170893701 10.9967483160493 9.41840415826781
2017-06-18 15:00:00 17.5355230379014 22.5362847770445 7.07656503101159 10.2842708531965
2017-06-18 16:00:00 15.5041270431485 20.1904849191525 9.06656107604447 8.39386665973775
2017-06-18 17:00:00 13.7218998361738 19.7481520767771 9.78086903641671 8.41152266249627
2017-06-18 18:00:00 15.8436999651241 19.0317872222501 7.12045294139901 7.55185951381509
2017-06-18 19:00:00 12.6359736046405 15.0545188212253 7.67361556248589 7.9252707467277
2017-06-18 20:00:00 8.30104475787571 10.098847078968 7.18878791713198 12.9166843987653
2017-06-18 21:00:00 6.50262544855071 8.16125339328467 5.54308491235627 8.46598621187978
2017-06-18 22:00:00 5.12569378637119 8.00551351493518 5.55456091272804 8.42493205346037
2017-06-18 23:00:00 6.46118637360514 8.47174902186079 5.53758527925467 8.33806448023592
2017-06-19 00:00:00 6.79430335164669 7.33882519144485 5.66230870400405 8.0808763534315
2017-06-19 01:00:00 7.31252606445492 8.19795479928304 5.6532311892486 9.06394091681475
2017-06-19 02:00:00 5.82997913659907 6.01644298851864 5.3861256845838 6.85919968130819
2017-06-19 03:00:00 6.05670295518142 6.21075122497668 4.86849041937928 15.9980772486407
2017-06-19 04:00:00 7.08383423683564 7.92561096725203 5.00310379148158 15.9334590830506
2017-06-19 05:00:00 6.41099463642124 7.8070203827256 5.87451893323246 16.3319580588927
2017-06-19 06:00:00 8.58123802561572 5.69854492577015 NA 16.1077161168513
2017-06-19 07:00:00 7.19469053843247 7.6224134096244 5.85043055663188 10.0761174454683
2017-06-19 08:00:00 6.96299745185652 5.9599857685699 7.31940151833161 17.8717144871267
2017-06-19 09:00:00 11.3215082551501 6.77648926179363 6.7516130863058 10.8954957604571
2017-06-19 10:00:00 12.8198669353873 9.1411985234833 9.23295431976889 12.4802624836471
2017-06-19 11:00:00 6.23710856829207 8.3417870000155 6.38636466887949 13.4502743021965
2017-06-19 12:00:00 9.82122810674177 6.62433996916641 6.85657586860168 9.53882741306067
2017-06-19 13:00:00 11.9414031850478 10.0238020604425 6.49198365729882 7.31229218181257
2017-06-19 14:00:00 11.6443505563622 14.6625846731721 9.11432086674504 12.4683784991035
2017-06-19 15:00:00 10.405617437068 19.5654718988609 7.35816384736663 8.83705972695083
2017-06-19 16:00:00 12.5832800863711 20.7003103462961 6.30610844335052 9.83134951359308
2017-06-19 17:00:00 14.6731733218455 19.6735541649891 6.88187110974369 8.92326820368374
2017-06-19 18:00:00 14.7324522898388 16.7840913782229 8.28059443916266 9.22451492213774
2017-06-19 19:00:00 11.2965899207007 14.5304625507763 6.71428268472915 8.79225480305848
2017-06-19 20:00:00 8.02955729626165 11.3719064129386 6.47355578856834 8.06255710376991
2017-06-19 21:00:00 11.2507217253865 8.176351868387 8.90185758066853 11.3809270775873
2017-06-19 22:00:00 11.4697310842786 8.35775456714417 6.75263275113829 8.89714393938931
2017-06-19 23:00:00 8.61466742974104 7.52868339698267 6.96132319058384 8.11019032909778
2017-06-20 00:00:00 6.5693804391105 9.25613316138703 6.05138123981836 10.716224256163
2017-06-20 01:00:00 6.30096460671207 6.563602930016 6.60791151022056 8.58650885946273
2017-06-20 02:00:00 6.78000048679171 7.69375446311678 8.72278808668455 12.1273507488076
2017-06-20 03:00:00 6.60978071250033 6.92479532404305 7.18246796245853 10.1154275638015
2017-06-20 04:00:00 9.56613893951955 6.64748935387071 7.2002681068086 12.6285586815802
2017-06-20 05:00:00 6.08681802867379 6.81442979692846 5.93951527020214 12.8327633171605
2017-06-20 06:00:00 6.45343465192419 9.25111275207236 5.41552037430822 11.140304351548
2017-06-20 07:00:00 8.08806886289799 8.65802767148973 6.14673636178224 12.8762108747921
2017-06-20 08:00:00 10.2230749410749 10.074324864647 7.83323178498942 14.6798798874461
2017-06-20 09:00:00 12.1110392126792 11.4901642248398 7.90639374322823 7.35652948724498
2017-06-20 10:00:00 11.0153881334462 15.5361072383997 7.81020520650655 7.03382496627602
2017-06-20 11:00:00 14.7107942317415 18.7511405106138 10.248179967318 8.11859113177588
2017-06-20 12:00:00 16.5524559263932 18.8876184407124 7.82090000351724 6.22443765749573
2017-06-20 13:00:00 NA NA 5.92943440741466 7.62711191937425
2017-06-20 14:00:00 NA NA NA 7.17603826547558
2017-06-20 15:00:00 NA NA NA 7.66678608291705
2017-06-20 16:00:00 NA NA NA 7.37631165774489
2017-06-20 17:00:00 NA NA NA 8.07648705475398
2017-06-20 18:00:00 NA NA NA 8.53800057105919
2017-06-20 19:00:00 NA NA NA 9.21605320524152
2017-06-20 20:00:00 NA 10.193768750058 7.83735633946159 7.98807175503324
2017-06-20 21:00:00 NA 7.00458902154901 7.17970798620064 8.3467364180255
2017-06-20 22:00:00 NA 7.06262978913715 6.85741030961349 8.02921139239561
2017-06-20 23:00:00 NA 7.18330452001502 5.78846679447475 7.91088449327079
2017-06-21 00:00:00 NA 7.06989686861598 6.36508573728093 7.41241531553098
2017-06-21 01:00:00 NA 6.43639705753873 5.72106715076359 8.26266958458027
2017-06-21 02:00:00 NA 7.22370386567171 7.60425764523181 9.28270416471423
2017-06-21 03:00:00 NA 7.2405265362407 6.69201494592545 6.8816030398766
2017-06-21 04:00:00 NA 6.68777401854454 6.60478044623583 8.29996369876547
2017-06-21 05:00:00 NA 6.63670777265317 6.30891662687522 8.92753655218675
2017-06-21 06:00:00 NA 8.59354801051816 7.86530755392307 8.67187170115681
2017-06-21 07:00:00 NA 7.44406202409895 7.70090606065864 8.71845537656085
2017-06-21 08:00:00 NA 9.54567275678164 7.06608673620203 9.21151564432316
2017-06-21 09:00:00 NA 10.7805935769138 8.76983509280786 10.765172856931
2017-06-21 10:00:00 NA 16.3341839454506 10.8632349498943 9.80974341043846
2017-06-21 11:00:00 NA 18.868639591487 7.70541980573376 9.09900801868388
2017-06-21 12:00:00 NA 19.4150698369751 13.028723410191 10.7546671044912
2017-06-21 13:00:00 NA 21.2083024420735 10.359132866819 9.70886504773975
2017-06-21 14:00:00 NA 21.1143651637147 9.95813012782833 8.73018936517216
2017-06-21 15:00:00 NA 20.1266412377477 7.09364084051825 8.42803642075488
2017-06-21 16:00:00 NA 19.2082928706771 6.54671533706363 10.259506149134
2017-06-21 17:00:00 NA 22.1460060340321 8.54045053558468 7.82066773875902
2017-06-21 18:00:00 NA 13.0925760067505 8.679200592424 7.51893562237974
2017-06-21 19:00:00 8.43574444487659 14.7859214716135 7.19447113353296 9.04314648131419
2017-06-21 20:00:00 7.09203169427667 9.4088342451127 7.69008966402742 7.78660448800492
2017-06-21 21:00:00 5.84348790597156 7.17920367201941 6.97614135038784 8.63867484538239
2017-06-21 22:00:00 5.69823712080828 8.16430712789499 6.70425376024035 7.11321432677595
2017-06-21 23:00:00 5.06202518539702 8.35261328537961 6.54595187506769 6.9198609022649
2017-06-22 00:00:00 5.59205622389209 7.23036683192267 6.78642138189509 6.7236784557397
2017-06-22 01:00:00 5.71858961415563 9.22516587619947 6.20974470831352 6.63539424776894
2017-06-22 02:00:00 5.78991810606612 8.4396154321613 7.09995304081139 8.61812186368359
2017-06-22 03:00:00 5.91496460355483 7.72001891428165 7.15791322712094 7.53014255419232
2017-06-22 04:00:00 5.22109908593258 7.27968340943183 6.37429993434979 9.13315328559207
2017-06-22 05:00:00 6.15830551355216 7.39144330443558 5.88109818067566 9.87938605414079
2017-06-22 06:00:00 5.34364818459732 6.49887467850165 6.67518332056881 6.93382382943348
2017-06-22 07:00:00 5.91887092850104 7.47725882412578 7.17481029928141 7.81087312720286
2017-06-22 08:00:00 6.58090204907396 11.3427869780273 8.02102528311211 9.1147479280475
2017-06-22 09:00:00 8.18436002014282 12.5166625988132 8.19709662797618 9.39910932011241
2017-06-22 10:00:00 9.75439175692361 15.9257170136529 9.28420414346686 9.38456804984901
2017-06-22 11:00:00 11.9117220789212 19.0283363028596 8.16046016323162 10.6183671883
2017-06-22 12:00:00 13.5927236794493 20.5007643895474 8.69626560821098 10.6116240208013
2017-06-22 13:00:00 13.4294855758572 20.4468514818442 9.54553416706492 8.83629872894154
2017-06-22 14:00:00 12.5029332692435 18.2565442152903 7.51823517129023 10.2744259158027
2017-06-22 15:00:00 10.6619175569663 20.3926867072237 8.76610433779644 11.1736600662476
2017-06-22 16:00:00 10.1343331037034 18.0970970845803 6.76158186162241 8.05953642940318
2017-06-22 17:00:00 9.40622841358379 17.3410612051175 7.86168247788324 8.94505522767162
2017-06-22 18:00:00 8.00093385354745 14.9636311475294 6.866641825682 8.26975402179881
2017-06-22 19:00:00 6.42464525461284 13.4763689772034 7.08025000977392 8.42936732370476
2017-06-22 20:00:00 5.672957027581 8.57179510724628 9.63626692294637 7.44320353113843
2017-06-22 21:00:00 6.37804685333464 8.4612987684682 6.99399213231662 6.07471514235176
2017-06-22 22:00:00 5.69019571563901 7.50070646630441 5.91463415501347 6.28112063774795
2017-06-22 23:00:00 5.26750944090495 8.04581512689333 6.39951459515626 6.91221889559115
2017-06-23 00:00:00 6.14184661663997 6.05490780803252 7.31048642682836 7.13538832937237
2017-06-23 01:00:00 6.77152376247906 6.84342013103999 7.02103755018177 8.23696972975806
2017-06-23 02:00:00 5.53329115706795 9.08414054989683 7.45765445863679 9.3533332471301
2017-06-23 03:00:00 6.62913958625423 6.7634171219303 6.34805861449464 8.92329058879174
2017-06-23 04:00:00 5.35791608227239 6.31377186477922 9.7583854021174 7.43550854615191
2017-06-23 05:00:00 9.79701872622532 6.64943189406514 7.21891376482624 6.48055630337277
2017-06-23 06:00:00 11.2347738290428 5.7908349967595 7.20025201873428 6.43994303659323
2017-06-23 07:00:00 7.64748138060073 6.14308469356627 7.36624505690968 10.5216916726244
2017-06-23 08:00:00 10.424561550146 6.12798670219743 6.51388506669585 6.95331242254692
2017-06-23 09:00:00 9.08270150592686 7.27226198564506 7.4305241480339 9.52248250610309
2017-06-23 10:00:00 9.87278989517626 7.33321920869929 7.48672355614108 8.79525286209982
2017-06-23 11:00:00 6.55290055161976 8.47733245191584 9.91425279417379 7.84613908668947
2017-06-23 12:00:00 6.7438644250096 8.86505027831058 6.19462270190406 8.31037211942779
2017-06-23 13:00:00 8.03329744002487 10.3509013270075 7.60890702013405 10.6703571447848
2017-06-23 14:00:00 12.91349754091 15.9300358247325 9.59946861917009 10.3816605110579
2017-06-23 15:00:00 14.9490391969681 20.4580876991267 13.9205489063456 8.43126272387501
2017-06-23 16:00:00 12.4303279644162 17.8415719207938 6.97336812104035 8.16217982311397
2017-06-23 17:00:00 11.1126968252524 17.3457114640907 8.3935016641577 11.6781063115635
2017-06-23 18:00:00 9.21145271900576 13.0768656429452 8.74131817272386 10.176303798947
2017-06-23 19:00:00 6.67123246018405 7.64895193299122 7.26661614445639 8.54534400222775
2017-06-23 20:00:00 8.63343314466663 6.13483817895776 8.85982802036675 9.64637918669506
2017-06-23 21:00:00 8.95209166397333 6.09136402962331 7.53053621714178 7.07795903135472
2017-06-23 22:00:00 8.04449942211238 9.28236894892563 10.3104425182792 7.42363522598514
2017-06-23 23:00:00 6.84818321874497 6.36060279255807 6.588630134252 6.81774663134596
2017-06-24 00:00:00 12.5644889460702 6.42216747719617 9.62098129143477 5.82988748830023
2017-06-24 01:00:00 8.83092859786527 6.02448926669568 6.37317796724116 5.64794202725699
2017-06-24 02:00:00 5.04166491744267 6.27244417818674 7.54058346194802 5.7499768464114
2017-06-24 03:00:00 7.43428732093419 5.3004433049216 5.15700525738425 5.75537665338388
2017-06-24 04:00:00 4.74301692928912 6.11045270933055 5.45267667195468 6.80505112491256
2017-06-24 05:00:00 7.00336661506294 5.0676659074109 6.31696404202635 6.26091055237162
2017-06-24 06:00:00 8.45827855674761 6.17511094917074 6.42383008224212 6.96454092501116
2017-06-24 07:00:00 6.01187477410346 4.84536040266553 6.84477539268991 7.34245325305995
2017-06-24 08:00:00 5.59024925396895 6.62841760189051 6.21925371932852 7.31967104138312
2017-06-24 09:00:00 8.46100299174928 8.27008389453239 7.84454712673951 11.3007251163254
2017-06-24 10:00:00 11.7285860858355 13.4016508482806 11.6635899662217 9.03621377553539
2017-06-24 11:00:00 9.53194719872686 18.220412181911 11.8762529950829 10.5928391122365
2017-06-24 12:00:00 14.3571235402722 18.2736632902466 11.1982357398488 9.58921811975968
2017-06-24 13:00:00 13.6511222717253 21.4162565357681 12.9478523910662 8.69312348236878
2017-06-24 14:00:00 13.4083609072297 20.7705938593327 8.77321845200325 9.2694532015626
2017-06-24 15:00:00 16.6793407677186 22.1959616185948 7.59151418962221 9.69680370640948
2017-06-24 16:00:00 13.2001207180678 21.5338529582764 7.77960765156456 9.73581224330442
2017-06-24 17:00:00 10.7680297121296 18.323322446247 7.92884283666323 8.54993515401572
2017-06-24 18:00:00 11.6880380331446 19.2863029617498 9.46283917676216 9.032207901183
2017-06-24 19:00:00 12.5212828485008 16.790161074738 6.65604611018275 8.43620453101072
2017-06-24 20:00:00 7.3535434768543 11.1650200794658 7.18857864628462 7.16061454044179
2017-06-24 21:00:00 5.11755216307678 8.01444990022104 6.99735917405823 5.70378563541229
2017-06-24 22:00:00 6.15644978654814 7.39322688672486 6.37147205427972 7.51678140162818
2017-06-24 23:00:00 5.89179867909929 7.02525524504448 7.83051682719758 8.34447096212729
2017-06-25 00:00:00 5.45274799162303 7.85209845821173 7.30637068372378 6.86661953441269
2017-06-25 01:00:00 8.18488871027367 6.90381412546413 8.19029462420934 8.34336714357872
2017-06-25 02:00:00 6.03350505877465 6.68741412741976 7.95787543951619 7.51452681792454
2017-06-25 03:00:00 6.04036857273029 8.82770908408408 6.2855726060646 8.51348365850388
2017-06-25 04:00:00 5.35082086141516 5.78733752845568 7.07419644923271 7.23122949028282
2017-06-25 05:00:00 5.4298395528416 7.0194967194228 8.18459285248807 8.27757115755417
2017-06-25 06:00:00 4.88770113392155 6.80517400632716 7.78438266960756 11.1783345337546
2017-06-25 07:00:00 5.1503570219251 8.30528958655743 6.66584901512256 7.90212319927453
2017-06-25 08:00:00 6.75588403514444 10.5182686301572 7.59602920875913 9.77993276239268
2017-06-25 09:00:00 6.62062752745384 13.131028770574 9.88406264324002 9.31394588018135
2017-06-25 10:00:00 8.42630040171911 17.2732963081451 9.45119649585 8.72128028024122
2017-06-25 11:00:00 9.77852373274908 19.7064181895891 6.66546218094626 9.77893348703082
2017-06-25 12:00:00 12.7364038568303 19.3242268959435 10.0530496132988 10.9864355234427
2017-06-25 13:00:00 12.0849674401821 21.9357496382111 10.8826814969486 9.98425985841301
2017-06-25 14:00:00 13.3292228382814 21.6625770056638 7.20880678542281 9.22964989546139
2017-06-25 15:00:00 11.7135080024944 21.0633942329126 9.33157691973239 10.4172715585759
2017-06-25 16:00:00 12.8082807065739 22.2933970496369 8.12749701920779 9.14137063679494
2017-06-25 17:00:00 11.6269162498187 20.9956476345316 7.84197938464345 7.69029598155726
2017-06-25 18:00:00 12.6086098414456 20.2800122907703 6.96058709667699 9.21703749881147
2017-06-25 19:00:00 10.6357684557515 17.0950125874963 7.6563140075509 6.64938259674872
2017-06-25 20:00:00 7.40994767616073 11.0495275240104 7.22997166839244 7.08694169054617
2017-06-25 21:00:00 6.22686431435351 7.78368292209831 7.89723769847775 7.71503579914866
2017-06-25 22:00:00 5.59210779555056 8.19747028842334 7.24804086998606 7.72997472069143
2017-06-25 23:00:00 7.37939745188693 6.82363963465199 5.50688317003355 14.6840959997954
2017-06-26 00:00:00 7.40864646348337 6.85692410335922 5.21354749822998 10.3559981440786
2017-06-26 01:00:00 7.677203250509 7.28417392412778 8.52083452116316 9.64739121076898
2017-06-26 02:00:00 6.50336803219145 7.22257933290109 6.46383236768755 6.49345034593957
2017-06-26 03:00:00 5.79206079125605 5.86501501196775 6.82095390340253 8.97083830526676
2017-06-26 04:00:00 5.98501146051229 6.41833351885464 7.37000072390839 9.39204641589342
2017-06-26 05:00:00 6.03832754368557 5.76193734349193 6.77754071015416 7.98129487623131
2017-06-26 06:00:00 6.71713325835939 9.17772709443112 6.11490167604501 12.3851204441043
2017-06-26 07:00:00 7.8641498573754 10.4640637076821 6.70867270159145 9.72155075436303
2017-06-26 08:00:00 7.24278770883283 10.1708234136896 11.1671217252295 11.9166077037706
2017-06-26 09:00:00 6.79967357304363 12.2748464104834 11.550326731016 9.21921411511237
2017-06-26 10:00:00 7.9217695726621 16.4296344211363 11.6180535335752 8.60561326283219
2017-06-26 11:00:00 8.86025952704315 18.2553487846007 7.39825004736329 9.44870763050682
2017-06-26 12:00:00 11.5502938519531 21.1960056140109 11.0265550027114 10.5087231644058
2017-06-26 13:00:00 11.6610898222472 20.290915393609 8.13996245062423 9.07368167994822
2017-06-26 14:00:00 16.0968521292115 20.1832084518236 7.68446474765463 7.42714745695431
2017-06-26 15:00:00 12.2207573648553 21.5200117899672 7.8259024418216 8.23523135371147
